MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 20.59% | TX: 0.28% | RX: 0.44% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 154544400
MONITORED: % | ON: 16.11% | TX: 0.74% | RX: 0.79% | INT: 0.01% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 568893360
MONITORED: % | ON: 15.15% | TX: 0.87% | RX: 0.87% | INT: 0.01% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 1353994480
MONITORED: % | ON: 14.92% | TX: 0.93% | RX: 0.93% | INT: 0.01% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 2116139520
MONITORED: % | ON: 14.74% | TX: 0.95% | RX: 0.93% | INT: 0.01% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 2852917200
MONITORED: % | ON: 14.61% | TX: 0.98% | RX: 0.95% | INT: 0.01% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 3604088240
MONITORED: % | ON: 14.65% | TX: 1.02% | RX: 0.98% | INT: 0.01% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 4355524960
MONITORED: % | ON: 14.54% | TX: 1.02% | RX: 0.97% | INT: 0.01% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 5120588640
MONITORED: % | ON: 14.46% | TX: 1.01% | RX: 0.96% | INT: 0.01% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 5862029520
