MONITORED: % | ON: 16.42% | TX: 0.10% | RX: 0.20% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 170616960
MONITORED: % | ON: 20.10% | TX: 1.35% | RX: 0.65% | INT: 0.01% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 2138207040
MONITORED: % | ON: 20.88% | TX: 1.49% | RX: 0.69% | INT: 0.02% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 4257771440
MONITORED: % | ON: 21.06% | TX: 1.55% | RX: 0.70% | INT: 0.02% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 6374466560
MONITORED: % | ON: 21.05% | TX: 1.55% | RX: 0.71% | INT: 0.02% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 8535592560
MONITORED: % | ON: 21.22% | TX: 1.58% | RX: 0.72% | INT: 0.02% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 10658780800
MONITORED: % | ON: 21.36% | TX: 1.60% | RX: 0.72% | INT: 0.02% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 12375159920
MONITORED: % | ON: 21.39% | TX: 1.60% | RX: 0.72% | INT: 0.02% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 14489889120
MONITORED: % | ON: 21.38% | TX: 1.60% | RX: 0.73% | INT: 0.02% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 16699946640
MONITORED: % | ON: 21.48% | TX: 1.61% | RX: 0.73% | INT: 0.02% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 18807580720
MONITORED: % | ON: 21.52% | TX: 1.62% | RX: 0.73% | INT: 0.02% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 20954883760
MONITORED: % | ON: 21.55% | TX: 1.62% | RX: 0.73% | INT: 0.02% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 23061292960
MONITORED: % | ON: 21.57% | TX: 1.63% | RX: 0.73% | INT: 0.02% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 24779776320
MONITORED: % | ON: 21.56% | TX: 1.63% | RX: 0.73% | INT: 0.02% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 26942580320
